20240906|110412|client          |clientSocketSend    |108 |NOR|lient send data [Hello Server!]
20240906|132948|client          |clientSocketReceive |120 |NOR|client recv data[12:Hello World!]
20240906|132948|client          |clientSocketSend    |108 |NOR|lient send data [Hello Server!]
20240906|132948|client          |clientSocketReceive |120 |NOR|client recv data[12:Hello World!]
20240906|132948|client          |clientSocketSend    |108 |NOR|lient send data [Hello Server!]
20240906|132948|client          |clientSocketReceive |120 |NOR|client recv data[12:Hello World!]
20240906|132948|client          |clientSocketSend    |108 |NOR|lient send data [Hello Server!]
20240906|132948|client          |clientSocketReceive |120 |NOR|client recv data[12:Hello World!]
20240906|132948|client          |clientSocketSend    |108 |NOR|lient send data [Hello Server!]
20240906|132948|client          |clientSocketReceive |120 |NOR|client recv data[12:Hello World!]
20240906|132948|client          |clientSocketSend    |108 |NOR|lient send data [Hello Server!]
20240906|132948|client          |clientSocketReceive |120 |NOR|client recv data[12:Hello World!]
20240906|132948|client          |clientSocketSend    |108 |NOR|lient send data [Hello Server!]
20240906|132948|client          |clientSocketReceive |120 |NOR|client recv data[12:Hello World!]
20240906|132948|client          |clientSocketSend    |108 |NOR|lient send data [Hello Server!]
20240906|132948|client          |clientSocketReceive |120 |NOR|client recv data[12:Hello World!]
20240906|132948|client          |clientSocketSend    |108 |NOR|lient send data [Hello Server!]
20240906|132948|client          |clientSocketReceive |120 |NOR|client recv data[12:Hello World!]
20240906|132948|client          |clientSocketSend    |108 |NOR|lient send data [Hello Server!]
20240906|132948|client          |clientSocketReceive |120 |NOR|client recv data[12:Hello World!]
20240906|132948|client          |clientSocketSend    |108 |NOR|lient send data [Hello Server!]
20240906|132948|client          |clientSocketReceive |120 |NOR|client recv data[12:Hello World!]
20240906|132948|client          |clientSocketSend    |108 |NOR|lient send data [Hello Server!]
20240906|132948|client          |clientSocketReceive |120 |NOR|client recv data[12:Hello World!]
20240906|132948|client          |clientSocketSend    |108 |NOR|lient send data [Hello Server!]
20240906|132948|client          |clientSocketReceive |120 |NOR|client recv data[12:Hello World!]
20240906|132948|client          |clientSocketSend    |108 |NOR|lient send data [Hello Server!]
20240906|132948|client          |clientSocketReceive |120 |NOR|client recv data[12:Hello World!]
20240906|132948|client          |clientSocketSend    |108 |NOR|lient send data [Hello Server!]
20240906|132948|client          |clientSocketReceive |120 |NOR|client recv data[12:Hello World!]
20240906|132948|client          |clientSocketSend    |108 |NOR|lient send data [Hello Server!]
20240906|132948|client          |clientSocketReceive |120 |NOR|client recv data[12:Hello World!]
20240906|132948|client          |clientSocketSend    |108 |NOR|lient send data [Hello Server!]
20240906|132948|client          |clientSocketReceive |120 |NOR|client recv data[12:Hello World!]
20240906|132948|client          |clientSocketSend    |108 |NOR|lient send data [Hello Server!]
20240906|132948|client          |clientSocketReceive |120 |NOR|client recv data[12:Hello World!]
20240906|132948|client          |clientSocketSend    |108 |NOR|lient send data [Hello Server!]
20240906|132948|client          |clientSocketReceive |120 |NOR|client recv data[12:Hello World!]
20240906|132948|client          |clientSocketSend    |108 |NOR|lient send data [Hello Server!]
20240906|132948|client          |clientSocketReceive |120 |NOR|client recv data[12:Hello World!]
20240906|132948|client          |clientSocketSend    |108 |NOR|lient send data [Hello Server!]
20240906|132948|client          |clientSocketReceive |120 |NOR|client recv data[12:Hello World!]
20240906|132948|client          |clientSocketSend    |108 |NOR|lient send data [Hello Server!]
20240906|132948|client          |clientSocketReceive |120 |NOR|client recv data[12:Hello World!]
20240906|132948|client          |clientSocketSend    |108 |NOR|lient send data [Hello Server!]
20240906|132948|client          |clientSocketReceive |120 |NOR|client recv data[12:Hello World!]
20240906|132948|client          |clientSocketSend    |108 |NOR|lient send data [Hello Server!]
20240906|132948|client          |clientSocketReceive |120 |NOR|client recv data[12:Hello World!]
20240906|132948|client          |clientSocketSend    |108 |NOR|lient send data [Hello Server!]
20240906|132948|client          |clientSocketReceive |120 |NOR|client recv data[12:Hello World!]
20240906|132948|client          |clientSocketSend    |108 |NOR|lient send data [Hello Server!]
20240906|132948|client          |clientSocketReceive |120 |NOR|client recv data[12:Hello World!]
20240906|132948|client          |clientSocketSend    |108 |NOR|lient send data [Hello Server!]
20240906|132948|client          |clientSocketReceive |120 |NOR|client recv data[12:Hello World!]
20240906|132948|client          |clientSocketSend    |108 |NOR|lient send data [Hello Server!]
20240906|132948|client          |clientSocketReceive |120 |NOR|client recv data[12:Hello World!]
20240906|132948|client          |clientSocketSend    |108 |NOR|lient send data [Hello Server!]
20240906|132948|client          |clientSocketReceive |120 |NOR|client recv data[12:Hello World!]
20240906|132948|client          |clientSocketSend    |108 |NOR|lient send data [Hello Server!]
20240906|132948|client          |clientSocketReceive |120 |NOR|client recv data[12:Hello World!]
20240906|132948|client          |clientSocketSend    |108 |NOR|lient send data [Hello Server!]
20240906|132948|client          |clientSocketReceive |120 |NOR|client recv data[12:Hello World!]
20240906|132948|client          |clientSocketSend    |108 |NOR|lient send data [Hello Server!]
20240906|132948|client          |clientSocketReceive |120 |NOR|client recv data[12:Hello World!]
20240906|132948|client          |clientSocketSend    |108 |NOR|lient send data [Hello Server!]
20240906|132948|client          |clientSocketReceive |120 |NOR|client recv data[12:Hello World!]
20240906|132948|client          |clientSocketSend    |108 |NOR|lient send data [Hello Server!]
20240906|132948|client          |clientSocketReceive |120 |NOR|client recv data[12:Hello World!]
20240906|132948|client          |clientSocketSend    |108 |NOR|lient send data [Hello Server!]
20240906|132948|client          |clientSocketReceive |120 |NOR|client recv data[12:Hello World!]
20240906|132948|client          |clientSocketSend    |108 |NOR|lient send data [Hello Server!]
20240906|132948|client          |clientSocketReceive |120 |NOR|client recv data[12:Hello World!]
20240906|132948|client          |clientSocketSend    |108 |NOR|lient send data [Hello Server!]
20240906|132948|client          |clientSocketReceive |120 |NOR|client recv data[12:Hello World!]
20240906|132948|client          |clientSocketSend    |108 |NOR|lient send data [Hello Server!]
20240906|132948|client          |clientSocketReceive |120 |NOR|client recv data[12:Hello World!]
20240906|132948|client          |clientSocketSend    |108 |NOR|lient send data [Hello Server!]
20240906|132948|client          |clientSocketReceive |120 |NOR|client recv data[12:Hello World!]
20240906|132948|client          |clientSocketSend    |108 |NOR|lient send data [Hello Server!]
20240906|132948|client          |clientSocketReceive |120 |NOR|client recv data[12:Hello World!]
20240906|132948|client          |clientSocketSend    |108 |NOR|lient send data [Hello Server!]
20240906|132948|client          |clientSocketReceive |120 |NOR|client recv data[12:Hello World!]
20240906|132948|client          |clientSocketSend    |108 |NOR|lient send data [Hello Server!]
20240906|132948|client          |clientSocketReceive |120 |NOR|client recv data[12:Hello World!]
20240906|132948|client          |clientSocketSend    |108 |NOR|lient send data [Hello Server!]
20240906|132948|client          |clientSocketReceive |120 |NOR|client recv data[12:Hello World!]
20240906|132948|client          |clientSocketSend    |108 |NOR|lient send data [Hello Server!]
20240906|132948|client          |clientSocketReceive |120 |NOR|client recv data[12:Hello World!]
20240906|132948|client          |clientSocketSend    |108 |NOR|lient send data [Hello Server!]
20240906|132948|client          |clientSocketReceive |120 |NOR|client recv data[12:Hello World!]
20240906|132948|client          |clientSocketSend    |108 |NOR|lient send data [Hello Server!]
20240906|132948|client          |clientSocketReceive |120 |NOR|client recv data[12:Hello World!]
20240906|132948|client          |clientSocketSend    |108 |NOR|lient send data [Hello Server!]
20240906|132948|client          |clientSocketReceive |120 |NOR|client recv data[12:Hello World!]
20240906|132948|client          |clientSocketSend    |108 |NOR|lient send data [Hello Server!]
20240906|132948|client          |clientSocketReceive |120 |NOR|client recv data[12:Hello World!]
20240906|132948|client          |clientSocketSend    |108 |NOR|lient send data [Hello Server!]
20240906|132948|client          |clientSocketReceive |120 |NOR|client recv data[12:Hello World!]
20240906|132948|client          |clientSocketSend    |108 |NOR|lient send data [Hello Server!]
20240906|132948|client          |clientSocketReceive |120 |NOR|client recv data[12:Hello World!]
20240906|132948|client          |clientSocketSend    |108 |NOR|lient send data [Hello Server!]
20240906|132948|client          |clientSocketReceive |120 |NOR|client recv data[12:Hello World!]
20240906|132948|client          |clientSocketSend    |108 |NOR|lient send data [Hello Server!]
20240906|132948|client          |clientSocketReceive |120 |NOR|client recv data[12:Hello World!]
20240906|132948|client          |clientSocketSend    |108 |NOR|lient send data [Hello Server!]
20240906|132948|client          |clientSocketReceive |120 |NOR|client recv data[12:Hello World!]
20240906|132948|client          |clientSocketSend    |108 |NOR|lient send data [Hello Server!]
20240906|132948|client          |clientSocketReceive |120 |NOR|client recv data[12:Hello World!]
20240906|132948|client          |clientSocketSend    |108 |NOR|lient send data [Hello Server!]
20240906|132948|client          |clientSocketReceive |120 |NOR|client recv data[12:Hello World!]
20240906|132948|client          |clientSocketSend    |108 |NOR|lient send data [Hello Server!]
20240906|132948|client          |clientSocketReceive |120 |NOR|client recv data[12:Hello World!]
20240906|132948|client          |clientSocketSend    |108 |NOR|lient send data [Hello Server!]
20240906|132948|client          |clientSocketReceive |120 |NOR|client recv data[12:Hello World!]
20240906|132948|client          |clientSocketSend    |108 |NOR|lient send data [Hello Server!]
20240906|132948|client          |clientSocketReceive |120 |NOR|client recv data[12:Hello World!]
20240906|132948|client          |clientSocketSend    |108 |NOR|lient send data [Hello Server!]
20240906|132948|client          |clientSocketReceive |120 |NOR|client recv data[12:Hello World!]
20240906|132948|client          |clientSocketSend    |108 |NOR|lient send data [Hello Server!]
20240906|132948|client          |clientSocketReceive |120 |NOR|client recv data[12:Hello World!]
20240906|132948|client          |clientSocketSend    |108 |NOR|lient send data [Hello Server!]
20240906|132948|client          |clientSocketReceive |120 |NOR|client recv data[12:Hello World!]
20240906|132948|client          |clientSocketSend    |108 |NOR|lient send data [Hello Server!]
20240906|132948|client          |clientSocketReceive |120 |NOR|client recv data[12:Hello World!]
20240906|132948|client          |clientSocketSend    |108 |NOR|lient send data [Hello Server!]
20240906|132948|client          |clientSocketReceive |120 |NOR|client recv data[12:Hello World!]
20240906|132948|client          |clientSocketSend    |108 |NOR|lient send data [Hello Server!]
20240906|132948|client          |clientSocketReceive |120 |NOR|client recv data[12:Hello World!]
20240906|132948|client          |clientSocketSend    |108 |NOR|lient send data [Hello Server!]
20240906|132948|client          |clientSocketReceive |120 |NOR|client recv data[12:Hello World!]
20240906|132948|client          |clientSocketSend    |108 |NOR|lient send data [Hello Server!]
20240906|132948|client          |clientSocketReceive |120 |NOR|client recv data[12:Hello World!]
20240906|132948|client          |clientSocketSend    |108 |NOR|lient send data [Hello Server!]
20240906|132948|client          |clientSocketReceive |120 |NOR|client recv data[12:Hello World!]
20240906|132948|client          |clientSocketSend    |108 |NOR|lient send data [Hello Server!]
20240906|132948|client          |clientSocketReceive |120 |NOR|client recv data[12:Hello World!]
20240906|132948|client          |clientSocketSend    |108 |NOR|lient send data [Hello Server!]
20240906|132948|client          |clientSocketReceive |120 |NOR|client recv data[12:Hello World!]
20240906|132948|client          |clientSocketSend    |108 |NOR|lient send data [Hello Server!]
20240906|132948|client          |clientSocketReceive |120 |NOR|client recv data[12:Hello World!]
20240906|132948|client          |clientSocketSend    |108 |NOR|lient send data [Hello Server!]
20240906|132948|client          |clientSocketReceive |120 |NOR|client recv data[12:Hello World!]
20240906|132948|client          |clientSocketSend    |108 |NOR|lient send data [Hello Server!]
20240906|132948|client          |clientSocketReceive |120 |NOR|client recv data[12:Hello World!]
20240906|132948|client          |clientSocketSend    |108 |NOR|lient send data [Hello Server!]
20240906|132948|client          |clientSocketReceive |120 |NOR|client recv data[12:Hello World!]
20240906|132948|client          |clientSocketSend    |108 |NOR|lient send data [Hello Server!]
20240906|132948|client          |clientSocketReceive |120 |NOR|client recv data[12:Hello World!]
20240906|132948|client          |clientSocketSend    |108 |NOR|lient send data [Hello Server!]
20240906|132948|client          |clientSocketReceive |120 |NOR|client recv data[12:Hello World!]
20240906|132948|client          |clientSocketSend    |108 |NOR|lient send data [Hello Server!]
20240906|132948|client          |clientSocketReceive |120 |NOR|client recv data[12:Hello World!]
20240906|132948|client          |clientSocketSend    |108 |NOR|lient send data [Hello Server!]
20240906|132948|client          |clientSocketReceive |120 |NOR|client recv data[12:Hello World!]
20240906|132948|client          |clientSocketSend    |108 |NOR|lient send data [Hello Server!]
20240906|132948|client          |clientSocketReceive |120 |NOR|client recv data[12:Hello World!]
20240906|132948|client          |clientSocketSend    |108 |NOR|lient send data [Hello Server!]
20240906|132948|client          |clientSocketReceive |120 |NOR|client recv data[12:Hello World!]
20240906|132948|client          |clientSocketSend    |108 |NOR|lient send data [Hello Server!]
20240906|132948|client          |clientSocketReceive |120 |NOR|client recv data[12:Hello World!]
20240906|132948|client          |clientSocketSend    |108 |NOR|lient send data [Hello Server!]
20240906|132948|client          |clientSocketReceive |120 |NOR|client recv data[12:Hello World!]
20240906|132948|client          |clientSocketSend    |108 |NOR|lient send data [Hello Server!]
20240906|132948|client          |clientSocketReceive |120 |NOR|client recv data[12:Hello World!]
20240906|132948|client          |clientSocketSend    |108 |NOR|lient send data [Hello Server!]
20240906|132948|client          |clientSocketReceive |120 |NOR|client recv data[12:Hello World!]
20240906|132948|client          |clientSocketSend    |108 |NOR|lient send data [Hello Server!]
20240906|132948|client          |clientSocketReceive |120 |NOR|client recv data[12:Hello World!]
20240906|132948|client          |clientSocketSend    |108 |NOR|lient send data [Hello Server!]
20240906|132948|client          |clientSocketReceive |120 |NOR|client recv data[12:Hello World!]
20240906|132948|client          |clientSocketSend    |108 |NOR|lient send data [Hello Server!]
20240906|132948|client          |clientSocketReceive |120 |NOR|client recv data[12:Hello World!]
20240906|132948|client          |clientSocketSend    |108 |NOR|lient send data [Hello Server!]
20240906|132948|client          |clientSocketReceive |120 |NOR|client recv data[12:Hello World!]
20240906|132948|client          |clientSocketSend    |108 |NOR|lient send data [Hello Server!]
20240906|132948|client          |clientSocketReceive |120 |NOR|client recv data[12:Hello World!]
20240906|132948|client          |clientSocketSend    |108 |NOR|lient send data [Hello Server!]
20240906|132948|client          |clientSocketReceive |120 |NOR|client recv data[12:Hello World!]
20240906|132948|client          |clientSocketSend    |108 |NOR|lient send data [Hello Server!]
20240906|132948|client          |clientSocketReceive |120 |NOR|client recv data[12:Hello World!]
20240906|132948|client          |clientSocketSend    |108 |NOR|lient send data [Hello Server!]
20240906|132948|client          |clientSocketReceive |120 |NOR|client recv data[12:Hello World!]
20240906|132948|client          |clientSocketSend    |108 |NOR|lient send data [Hello Server!]
20240906|132948|client          |clientSocketReceive |120 |NOR|client recv data[12:Hello World!]
20240906|132948|client          |clientSocketSend    |108 |NOR|lient send data [Hello Server!]
20240906|132948|client          |clientSocketReceive |120 |NOR|client recv data[12:Hello World!]
20240906|132948|client          |clientSocketSend    |108 |NOR|lient send data [Hello Server!]
20240906|132948|client          |clientSocketReceive |120 |NOR|client recv data[12:Hello World!]
20240906|132948|client          |clientSocketSend    |108 |NOR|lient send data [Hello Server!]
20240906|132948|client          |clientSocketReceive |120 |NOR|client recv data[12:Hello World!]
20240906|132948|client          |clientSocketSend    |108 |NOR|lient send data [Hello Server!]
20240906|132948|client          |clientSocketReceive |120 |NOR|client recv data[12:Hello World!]
20240906|132948|client          |clientSocketSend    |108 |NOR|lient send data [Hello Server!]
20240906|132948|client          |clientSocketReceive |120 |NOR|client recv data[12:Hello World!]
20240906|132948|client          |clientSocketSend    |108 |NOR|lient send data [Hello Server!]
20240906|132948|client          |clientSocketReceive |120 |NOR|client recv data[12:Hello World!]
20240906|132948|client          |clientSocketSend    |108 |NOR|lient send data [Hello Server!]
20240906|132948|client          |clientSocketReceive |120 |NOR|client recv data[12:Hello World!]
20240906|132948|client          |clientSocketSend    |108 |NOR|lient send data [Hello Server!]
20240906|132948|client          |clientSocketReceive |120 |NOR|client recv data[12:Hello World!]
20240906|132948|client          |clientSocketSend    |108 |NOR|lient send data [Hello Server!]
20240906|132948|client          |clientSocketReceive |120 |NOR|client recv data[12:Hello World!]
20240906|132948|client          |clientSocketSend    |108 |NOR|lient send data [Hello Server!]
20240906|132948|client          |clientSocketReceive |120 |NOR|client recv data[12:Hello World!]
20240906|132948|client          |clientSocketSend    |108 |NOR|lient send data [Hello Server!]
20240906|132948|client          |clientSocketReceive |120 |NOR|client recv data[12:Hello World!]
20240906|132948|client          |clientSocketSend    |108 |NOR|lient send data [Hello Server!]
20240906|132948|client          |clientSocketReceive |120 |NOR|client recv data[12:Hello World!]
20240906|132948|client          |clientSocketSend    |108 |NOR|lient send data [Hello Server!]
20240906|132948|client          |clientSocketReceive |120 |NOR|client recv data[12:Hello World!]
20240906|132948|client          |clientSocketSend    |108 |NOR|lient send data [Hello Server!]
20240906|132948|client          |clientSocketReceive |120 |NOR|client recv data[12:Hello World!]
20240906|132948|client          |clientSocketSend    |108 |NOR|lient send data [Hello Server!]
20240906|132948|client          |clientSocketReceive |120 |NOR|client recv data[12:Hello World!]
20240906|132948|client          |clientSocketSend    |108 |NOR|lient send data [Hello Server!]
20240906|132948|client          |clientSocketReceive |120 |NOR|client recv data[12:Hello World!]
20240906|132948|client          |clientSocketSend    |108 |NOR|lient send data [Hello Server!]
20240906|132948|client          |clientSocketReceive |120 |NOR|client recv data[12:Hello World!]
20240906|132948|client          |clientSocketSend    |108 |NOR|lient send data [Hello Server!]
20240906|132948|client          |clientSocketReceive |120 |NOR|client recv data[12:Hello World!]
20240906|132948|client          |clientSocketSend    |108 |NOR|lient send data [Hello Server!]
20240906|132948|client          |clientSocketReceive |120 |NOR|client recv data[12:Hello World!]
20240906|132948|client          |clientSocketSend    |108 |NOR|lient send data [Hello Server!]
20240906|132948|client          |clientSocketReceive |120 |NOR|client recv data[12:Hello World!]
20240906|132948|client          |clientSocketSend    |108 |NOR|lient send data [Hello Server!]
20240906|132948|client          |clientSocketReceive |120 |NOR|client recv data[12:Hello World!]
20240906|132948|client          |clientSocketSend    |108 |NOR|lient send data [Hello Server!]
20240906|132948|client          |clientSocketReceive |120 |NOR|client recv data[12:Hello World!]
20240906|132948|client          |clientSocketSend    |108 |NOR|lient send data [Hello Server!]
20240906|132948|client          |clientSocketReceive |120 |NOR|client recv data[12:Hello World!]
20240906|132948|client          |clientSocketSend    |108 |NOR|lient send data [Hello Server!]
20240906|132948|client          |clientSocketReceive |120 |NOR|client recv data[12:Hello World!]
20240906|132948|client          |clientSocketSend    |108 |NOR|lient send data [Hello Server!]
20240906|132948|client          |clientSocketReceive |120 |NOR|client recv data[12:Hello World!]
20240906|132948|client          |clientSocketSend    |108 |NOR|lient send data [Hello Server!]
20240906|132948|client          |clientSocketReceive |120 |NOR|client recv data[12:Hello World!]
20240906|132948|client          |clientSocketSend    |108 |NOR|lient send data [Hello Server!]
20240906|132948|client          |clientSocketReceive |120 |NOR|client recv data[12:Hello World!]
20240906|132948|client          |clientSocketSend    |108 |NOR|lient send data [Hello Server!]
20240906|132948|client          |clientSocketReceive |120 |NOR|client recv data[12:Hello World!]
20240906|132948|client          |clientSocketSend    |108 |NOR|lient send data [Hello Server!]
20240906|132948|client          |clientSocketReceive |120 |NOR|client recv data[12:Hello World!]
20240906|132948|client          |clientSocketSend    |108 |NOR|lient send data [Hello Server!]
20240906|132948|client          |clientSocketReceive |120 |NOR|client recv data[12:Hello World!]
20240906|132948|client          |clientSocketSend    |108 |NOR|lient send data [Hello Server!]
20240906|132948|client          |clientSocketReceive |120 |NOR|client recv data[12:Hello World!]
20240906|132948|client          |clientSocketSend    |108 |NOR|lient send data [Hello Server!]
20240906|132948|client          |clientSocketReceive |120 |NOR|client recv data[12:Hello World!]
20240906|132948|client          |clientSocketSend    |108 |NOR|lient send data [Hello Server!]
20240906|132948|client          |clientSocketReceive |120 |NOR|client recv data[12:Hello World!]
20240906|132948|client          |clientSocketSend    |108 |NOR|lient send data [Hello Server!]
20240906|132948|client          |clientSocketReceive |120 |NOR|client recv data[12:Hello World!]
20240906|132948|client          |clientSocketSend    |108 |NOR|lient send data [Hello Server!]
20240906|132948|client          |clientSocketReceive |120 |NOR|client recv data[12:Hello World!]
20240906|132948|client          |clientSocketSend    |108 |NOR|lient send data [Hello Server!]
20240906|132948|client          |clientSocketReceive |120 |NOR|client recv data[12:Hello World!]
20240906|132948|client          |clientSocketSend    |108 |NOR|lient send data [Hello Server!]
20240906|132948|client          |clientSocketReceive |120 |NOR|client recv data[12:Hello World!]
20240906|132948|client          |clientSocketSend    |108 |NOR|lient send data [Hello Server!]
20240906|132948|client          |clientSocketReceive |120 |NOR|client recv data[12:Hello World!]
20240906|132948|client          |clientSocketSend    |108 |NOR|lient send data [Hello Server!]
20240906|132948|client          |clientSocketReceive |120 |NOR|client recv data[12:Hello World!]
20240906|132948|client          |clientSocketSend    |108 |NOR|lient send data [Hello Server!]
20240906|132948|client          |clientSocketReceive |120 |NOR|client recv data[12:Hello World!]
20240906|132948|client          |clientSocketSend    |108 |NOR|lient send data [Hello Server!]
20240906|132948|client          |clientSocketReceive |120 |NOR|client recv data[12:Hello World!]
20240906|132948|client          |clientSocketSend    |108 |NOR|lient send data [Hello Server!]
20240906|132948|client          |clientSocketReceive |120 |NOR|client recv data[12:Hello World!]
20240906|132948|client          |clientSocketSend    |108 |NOR|lient send data [Hello Server!]
20240906|132948|client          |clientSocketReceive |120 |NOR|client recv data[12:Hello World!]
20240906|132948|client          |clientSocketSend    |108 |NOR|lient send data [Hello Server!]
20240906|132948|client          |clientSocketReceive |120 |NOR|client recv data[12:Hello World!]
20240906|132948|client          |clientSocketSend    |108 |NOR|lient send data [Hello Server!]
20240906|132948|client          |clientSocketReceive |120 |NOR|client recv data[12:Hello World!]
20240906|132948|client          |clientSocketSend    |108 |NOR|lient send data [Hello Server!]
20240906|132948|client          |clientSocketReceive |120 |NOR|client recv data[12:Hello World!]
20240906|132948|client          |clientSocketSend    |108 |NOR|lient send data [Hello Server!]
20240906|132948|client          |clientSocketReceive |120 |NOR|client recv data[12:Hello World!]
20240906|132948|client          |clientSocketSend    |108 |NOR|lient send data [Hello Server!]
20240906|132948|client          |clientSocketReceive |120 |NOR|client recv data[12:Hello World!]
20240906|132948|client          |clientSocketSend    |108 |NOR|lient send data [Hello Server!]
20240906|132948|client          |clientSocketReceive |120 |NOR|client recv data[12:Hello World!]
20240906|132948|client          |clientSocketSend    |108 |NOR|lient send data [Hello Server!]
20240906|132948|client          |clientSocketReceive |120 |NOR|client recv data[12:Hello World!]
20240906|132948|client          |clientSocketSend    |108 |NOR|lient send data [Hello Server!]
20240906|132948|client          |clientSocketReceive |120 |NOR|client recv data[12:Hello World!]
20240906|132948|client          |clientSocketSend    |108 |NOR|lient send data [Hello Server!]
20240906|132948|client          |clientSocketReceive |120 |NOR|client recv data[12:Hello World!]
20240906|132948|client          |clientSocketSend    |108 |NOR|lient send data [Hello Server!]
20240906|132948|client          |clientSocketReceive |120 |NOR|client recv data[12:Hello World!]
20240906|132948|client          |clientSocketSend    |108 |NOR|lient send data [Hello Server!]
20240906|132948|client          |clientSocketReceive |120 |NOR|client recv data[12:Hello World!]
20240906|132948|client          |clientSocketSend    |108 |NOR|lient send data [Hello Server!]
20240906|132948|client          |clientSocketReceive |120 |NOR|client recv data[12:Hello World!]
20240906|132948|client          |clientSocketSend    |108 |NOR|lient send data [Hello Server!]
20240906|132948|client          |clientSocketReceive |120 |NOR|client recv data[12:Hello World!]
20240906|132948|client          |clientSocketSend    |108 |NOR|lient send data [Hello Server!]
20240906|132948|client          |clientSocketReceive |120 |NOR|client recv data[12:Hello World!]
20240906|132948|client          |clientSocketSend    |108 |NOR|lient send data [Hello Server!]
20240906|132948|client          |clientSocketReceive |120 |NOR|client recv data[12:Hello World!]
20240906|132948|client          |clientSocketSend    |108 |NOR|lient send data [Hello Server!]
20240906|132948|client          |clientSocketReceive |120 |NOR|client recv data[12:Hello World!]
20240906|132948|client          |clientSocketSend    |108 |NOR|lient send data [Hello Server!]
20240906|132948|client          |clientSocketReceive |120 |NOR|client recv data[12:Hello World!]
20240906|132948|client          |clientSocketSend    |108 |NOR|lient send data [Hello Server!]
20240906|132948|client          |clientSocketReceive |120 |NOR|client recv data[12:Hello World!]
20240906|132948|client          |clientSocketSend    |108 |NOR|lient send data [Hello Server!]
20240906|132948|client          |clientSocketReceive |120 |NOR|client recv data[12:Hello World!]
20240906|132948|client          |clientSocketSend    |108 |NOR|lient send data [Hello Server!]
20240906|132948|client          |clientSocketReceive |120 |NOR|client recv data[12:Hello World!]
20240906|132948|client          |clientSocketSend    |108 |NOR|lient send data [Hello Server!]
20240906|132948|client          |clientSocketReceive |120 |NOR|client recv data[12:Hello World!]
20240906|132948|client          |clientSocketSend    |108 |NOR|lient send data [Hello Server!]
20240906|132948|client          |clientSocketReceive |120 |NOR|client recv data[12:Hello World!]
20240906|132948|client          |clientSocketSend    |108 |NOR|lient send data [Hello Server!]
20240906|132948|client          |clientSocketReceive |120 |NOR|client recv data[12:Hello World!]
20240906|132948|client          |clientSocketSend    |108 |NOR|lient send data [Hello Server!]
20240906|132948|client          |clientSocketReceive |120 |NOR|client recv data[12:Hello World!]
20240906|132948|client          |clientSocketSend    |108 |NOR|lient send data [Hello Server!]
20240906|132948|client          |clientSocketReceive |120 |NOR|client recv data[12:Hello World!]
20240906|132948|client          |clientSocketSend    |108 |NOR|lient send data [Hello Server!]
20240906|132948|client          |clientSocketReceive |120 |NOR|client recv data[12:Hello World!]
20240906|132948|client          |clientSocketSend    |108 |NOR|lient send data [Hello Server!]
20240906|132948|client          |clientSocketReceive |120 |NOR|client recv data[12:Hello World!]
20240906|132948|client          |clientSocketSend    |108 |NOR|lient send data [Hello Server!]
20240906|132948|client          |clientSocketReceive |120 |NOR|client recv data[12:Hello World!]
20240906|132948|client          |clientSocketSend    |108 |NOR|lient send data [Hello Server!]
20240906|132948|client          |clientSocketReceive |120 |NOR|client recv data[12:Hello World!]
20240906|132948|client          |clientSocketSend    |108 |NOR|lient send data [Hello Server!]
20240906|132948|client          |clientSocketReceive |120 |NOR|client recv data[12:Hello World!]
20240906|132948|client          |clientSocketSend    |108 |NOR|lient send data [Hello Server!]
20240906|132948|client          |clientSocketReceive |120 |NOR|client recv data[12:Hello World!]
20240906|132948|client          |clientSocketSend    |108 |NOR|lient send data [Hello Server!]
20240906|132948|client          |clientSocketReceive |120 |NOR|client recv data[12:Hello World!]
20240906|132948|client          |clientSocketSend    |108 |NOR|lient send data [Hello Server!]
20240906|132948|client          |clientSocketReceive |120 |NOR|client recv data[12:Hello World!]
20240906|132948|client          |clientSocketSend    |108 |NOR|lient send data [Hello Server!]
20240906|132948|client          |clientSocketReceive |120 |NOR|client recv data[12:Hello World!]
20240906|132948|client          |clientSocketSend    |108 |NOR|lient send data [Hello Server!]
20240906|132948|client          |clientSocketReceive |120 |NOR|client recv data[12:Hello World!]
20240906|132949|client          |clientSocketSend    |108 |NOR|lient send data [Hello Server!]
20240906|132949|client          |clientSocketReceive |120 |NOR|client recv data[12:Hello World!]
20240906|132949|client          |clientSocketSend    |108 |NOR|lient send data [Hello Server!]
20240906|132949|client          |clientSocketReceive |120 |NOR|client recv data[12:Hello World!]
20240906|132949|client          |clientSocketSend    |108 |NOR|lient send data [Hello Server!]
20240906|132949|client          |clientSocketReceive |120 |NOR|client recv data[12:Hello World!]
20240906|132949|client          |clientSocketSend    |108 |NOR|lient send data [Hello Server!]
20240906|132949|client          |clientSocketReceive |120 |NOR|client recv data[12:Hello World!]
20240906|132949|client          |clientSocketSend    |108 |NOR|lient send data [Hello Server!]
20240906|132949|client          |clientSocketReceive |120 |NOR|client recv data[12:Hello World!]
20240906|132949|client          |clientSocketSend    |108 |NOR|lient send data [Hello Server!]
20240906|132949|client          |clientSocketReceive |120 |NOR|client recv data[12:Hello World!]
20240906|132949|client          |clientSocketSend    |108 |NOR|lient send data [Hello Server!]
20240906|132949|client          |clientSocketReceive |120 |NOR|client recv data[12:Hello World!]
